Date,Team,Conference,Location,Opponent,Result,Points,OpponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2005-11-05,Wisconsin,Big Ten,A,Penn State,L,14,35,19,34,313,1,34,-11,1,12,3,4,35,0,2
2005-11-12,Wisconsin,Big Ten,H,Iowa,L,10,20,21,38,257,1,31,19,0,12,3,6,52,0,0
2005-11-25,Wisconsin,Big Ten,A,Hawaii,W,41,24,12,16,191,2,53,249,3,9,14,5,53,0,0
2006-01-02,Wisconsin,Big Ten,N,Auburn,W,24,10,15,27,301,2,42,247,1,13,11,7,56,1,0
2005-09-09,Nevada,WAC,H,Washington State,L,21,55,23,42,257,1,35,125,2,11,8,3,46,0,1
2005-09-17,Nevada,WAC,H,Nevada-Las Vegas,W,22,14,21,33,265,0,49,131,2,15,8,5,54,2,0
2005-09-24,Nevada,WAC,A,Colorado State,L,21,42,23,34,324,3,31,95,0,16,5,4,20,1,2
2005-10-01,Nevada,WAC,A,San Jose State,W,30,23,20,35,226,2,44,148,1,14,10,2,10,2,0
2005-10-08,Nevada,WAC,H,Idaho,W,62,14,23,32,272,3,44,265,4,14,9,12,101,0,0
2005-10-15,Nevada,WAC,H,Louisiana Tech,W,37,27,25,45,269,2,44,189,2,13,13,4,26,2,1
2005-10-29,Nevada,WAC,A,Boise State,L,14,49,23,42,321,1,46,117,1,14,6,8,54,1,5
2005-11-05,Nevada,WAC,H,Hawaii,W,38,28,20,36,204,2,50,236,3,12,14,6,52,0,0
2005-11-12,Nevada,WAC,A,New Mexico State,W,48,24,22,34,271,3,50,289,2,12,18,11,105,2,1
2005-11-19,Nevada,WAC,A,Utah State,W,30,24,12,19,146,2,45,195,2,8,11,3,25,1,0
2005-11-26,Nevada,WAC,H,Fresno State,W,38,35,15,22,189,1,47,235,4,9,13,5,29,0,0
2005-12-24,Nevada,WAC,N,UCF,W,49,48,22,32,254,1,51,369,6,14,15,10,92,1,1
2005-09-04,North Carolina State,ACC,H,Virginia Tech,L,16,20,27,44,311,0,29,127,1,14,5,12,105,1,2
2005-09-24,North Carolina State,ACC,H,North Carolina,L,24,31,21,35,257,1,28,13,2,9,5,10,78,2,0
2005-10-06,North Carolina State,ACC,A,Georgia Tech,W,17,14,18,25,230,2,31,56,0,10,4,10,98,0,2
2005-10-13,North Carolina State,ACC,H,Clemson,L,10,31,19,36,175,0,27,92,1,7,6,8,42,1,1
2005-10-22,North Carolina State,ACC,A,Wake Forest,L,19,27,21,45,238,2,25,65,0,11,3,4,30,0,3
2005-10-29,North Carolina State,ACC,H,Southern Mississippi,W,21,17,10,26,128,1,54,297,2,6,13,5,41,2,2
2005-11-05,North Carolina State,ACC,A,Florida State,W,20,15,9,17,85,1,44,196,1,4,6,7,60,0,0
2005-11-12,North Carolina State,ACC,A,Boston College,L,10,30,13,30,247,1,40,59,0,8,6,6,45,0,1
2005-11-19,North Carolina State,ACC,H,Middle Tennessee State,W,24,3,6,11,85,1,31,153,1,2,6,8,83,0,1
2005-11-26,North Carolina State,ACC,H,Maryland,W,20,14,12,19,113,0,42,73,1,6,4,7,49,0,1
2005-12-31,North Carolina State,ACC,N,South Florida,W,14,0,9,19,127,1,47,173,1,5,8,6,35,1,0
2005-09-03,Hawaii,WAC,H,USC,L,17,63,33,49,377,2,21,60,0,15,5,9,55,2,1
2005-09-10,Hawaii,WAC,A,Michigan State,L,14,42,25,43,236,2,28,123,0,12,7,10,103,0,1
2005-09-24,Hawaii,WAC,A,Idaho,W,24,0,36,47,364,3,25,41,0,17,3,10,79,0,0
2005-10-01,Hawaii,WAC,H,Boise State,L,41,44,30,55,442,4,22,114,1,18,4,7,50,0,2
2005-10-08,Hawaii,WAC,A,Louisiana Tech,L,14,46,26,37,269,1,15,11,1,13,2,9,51,1,1
2005-10-15,Hawaii,WAC,H,New Mexico State,W,49,28,40,59,531,7,18,97,0,26,6,8,84,1,1
2005-10-22,Hawaii,WAC,A,San Jose State,W,45,38,36,48,457,3,28,62,3,23,6,9,100,0,2
2005-10-29,Hawaii,WAC,H,Fresno State,L,13,27,35,56,327,1,23,129,0,16,8,7,49,0,2
2005-11-05,Hawaii,WAC,A,Nevada,L,28,38,30,46,415,3,19,46,1,21,2,7,75,1,1
2005-11-12,Hawaii,WAC,H,Utah State,W,50,23,30,45,464,3,24,115,3,19,3,8,65,0,2
2005-11-25,Hawaii,WAC,H,Wisconsin,L,24,41,33,54,403,3,17,43,0,15,5,8,74,1,1
2005-12-03,Hawaii,WAC,H,San Diego State,W,49,38,25,39,326,5,39,262,2,15,16,9,87,3,1
2005-09-03,Rutgers,Big East,A,Illinois,L,30,33,27,44,342,2,27,175,1,15,6,7,75,0,0
2005-09-17,Rutgers,Big East,A,Buffalo,W,17,3,14,29,150,2,32,138,0,8,5,10,74,0,1
2005-09-30,Rutgers,Big East,H,Pitt,W,37,29,14,28,250,3,43,203,0,10,8,13,102,0,2
2005-10-08,Rutgers,Big East,H,West Virginia,L,14,27,18,31,171,0,40,124,2,8,9,7,45,1,3
2005-10-15,Rutgers,Big East,A,Syracuse,W,31,9,13,28,203,2,39,103,0,9,5,7,60,0,3
2005-10-22,Rutgers,Big East,A,Connecticut,W,26,24,15,33,270,3,42,238,0,13,8,5,53,0,2
2005-10-29,Rutgers,Big East,H,Navy,W,31,21,18,21,221,0,50,114,4,12,8,2,20,0,0
2005-11-05,Rutgers,Big East,H,South Florida,L,31,45,16,27,233,3,40,165,1,9,13,2,27,2,4
2005-11-11,Rutgers,Big East,A,Louisville,L,5,56,12,24,91,0,26,96,0,4,4,12,102,0,2
2005-11-26,Rutgers,Big East,H,Cincinnati,W,44,9,16,26,237,1,50,337,4,12,17,4,35,0,1
2005-12-27,Rutgers,Big East,A,Arizona State,L,40,45,24,38,374,3,32,158,1,16,7,10,70,1,1
2005-09-02,Central Michigan,MAC,H,Indiana,L,13,20,18,36,216,0,32,167,1,6,8,7,64,0,0
2005-09-10,Central Michigan,MAC,A,Miami (OH),W,38,37,26,36,356,2,38,213,3,14,10,9,65,1,1
2005-09-17,Central Michigan,MAC,A,Penn State,L,3,40,25,38,158,0,39,14,0,10,2,9,74,0,0
2005-09-24,Central Michigan,MAC,H,Eastern Michigan,L,20,23,18,31,182,0,49,202,2,10,10,7,63,0,0
2005-10-01,Central Michigan,MAC,A,Akron,W,31,17,18,33,224,2,39,237,2,7,9,4,50,0,1
2005-10-08,Central Michigan,MAC,A,Army,W,14,10,15,25,92,0,39,165,2,5,8,6,55,1,0
2005-10-15,Central Michigan,MAC,H,Ohio,W,37,10,17,26,275,2,36,157,2,9,6,11,102,0,0
2005-10-29,Central Michigan,MAC,H,Toledo,W,21,17,20,37,189,2,44,160,1,12,10,8,105,0,1
2005-11-05,Central Michigan,MAC,H,Northern Illinois,L,28,31,33,51,382,4,46,206,0,19,12,11,97,1,0
2005-11-12,Central Michigan,MAC,A,Western Michigan,L,24,31,46,71,460,1,39,115,2,23,9,13,109,1,3
2005-11-19,Central Michigan,MAC,A,Ball State,W,31,24,23,42,327,3,33,111,0,11,6,7,73,0,0
2005-09-03,Michigan,Big Ten,H,Northern Illinois,W,33,17,21,33,239,2,48,208,2,14,12,4,31,1,0
2005-09-10,Michigan,Big Ten,H,Notre Dame,L,10,17,19,44,223,1,29,114,0,9,6,4,28,1,1
2005-09-17,Michigan,Big Ten,H,Eastern Michigan,W,55,0,20,28,233,3,56,232,4,14,16,4,20,0,0
2005-09-24,Michigan,Big Ten,A,Wisconsin,L,20,23,16,34,258,2,36,143,0,10,7,9,68,1,1
2005-10-01,Michigan,Big Ten,A,Michigan State,W,34,31,26,36,256,3,43,232,1,9,10,2,7,1,1
2005-10-08,Michigan,Big Ten,H,Minnesota,L,20,23,14,29,155,0,34,94,1,10,6,4,51,0,0
2005-10-15,Michigan,Big Ten,H,Penn State,W,27,25,21,36,212,2,39,163,1,11,10,5,49,1,0
2005-10-22,Michigan,Big Ten,A,Iowa,W,23,20,15,22,220,2,41,122,1,10,6,3,29,1,1
2005-10-29,Michigan,Big Ten,A,Northwestern,W,33,17,17,30,174,1,58,253,1,9,13,2,10,1,3
2005-11-12,Michigan,Big Ten,H,Indiana,W,41,14,23,37,209,3,49,216,3,12,12,2,20,1,0
2005-11-19,Michigan,Big Ten,H,Ohio State,L,21,25,25,37,223,1,24,32,1,11,3,3,20,0,0
2005-12-28,Michigan,Big Ten,N,Nebraska,L,28,32,21,43,270,3,42,130,1,11,10,6,49,2,1
2005-09-05,New Mexico,MWC,H,Nevada-Las Vegas,W,24,22,20,29,288,2,39,87,1,12,4,6,45,0,0
2005-09-10,New Mexico,MWC,A,Missouri,W,45,35,15,27,229,4,45,202,1,8,15,9,72,0,0
2005-09-17,New Mexico,MWC,H,New Mexico State,W,38,21,14,22,170,2,52,314,3,6,15,9,59,0,1
2005-09-24,New Mexico,MWC,A,UTEP,L,13,21,15,25,136,0,43,149,1,6,10,4,22,0,1
2005-10-01,New Mexico,MWC,A,Texas Christian,L,28,49,25,44,245,2,45,175,2,13,8,7,50,2,4
2005-10-08,New Mexico,MWC,H,Brigham Young,L,24,27,18,28,218,0,45,244,3,10,12,9,72,1,0
2005-10-15,New Mexico,MWC,A,Wyoming,W,27,24,13,22,118,0,66,237,3,8,15,11,81,2,0
2005-10-22,New Mexico,MWC,A,San Diego State,W,47,24,21,32,248,3,63,286,3,14,16,7,71,1,1
2005-10-28,New Mexico,MWC,H,Colorado State,L,25,35,14,23,160,1,39,191,2,6,10,6,49,2,2
2005-11-12,New Mexico,MWC,A,Utah,W,31,27,16,30,197,1,44,88,2,9,5,8,75,0,2
2005-11-19,New Mexico,MWC,H,Air Force,L,24,42,16,29,162,1,46,227,2,9,13,5,22,0,2
2005-09-03,Notre Dame,Ind,A,Pitt,W,42,21,18,27,227,2,50,275,4,11,20,10,94,0,1
2005-09-10,Notre Dame,Ind,A,Michigan,W,17,10,19,30,140,2,44,104,0,8,9,4,21,1,0
2005-09-17,Notre Dame,Ind,H,Michigan State,L,41,44,33,60,487,5,38,107,0,19,10,12,92,1,1
2005-09-24,Notre Dame,Ind,A,Washington,W,36,17,25,37,327,1,47,233,3,16,13,6,60,0,0
2005-10-01,Notre Dame,Ind,A,Purdue,W,49,28,30,39,468,3,50,153,4,24,8,5,40,0,2
2005-10-15,Notre Dame,Ind,H,USC,L,31,34,19,35,264,1,52,153,2,12,12,6,62,1,1
2005-10-22,Notre Dame,Ind,H,Brigham Young,W,49,23,32,41,467,6,23,44,0,20,3,11,77,2,0
2005-11-05,Notre Dame,Ind,H,Tennessee,W,41,21,20,33,295,3,34,48,0,8,6,8,78,1,0
2005-11-12,Notre Dame,Ind,H,Navy,W,42,21,22,31,284,4,39,221,2,15,13,4,35,0,1
2005-11-19,Notre Dame,Ind,H,Syracuse,W,34,10,22,38,286,2,36,134,1,10,9,4,50,0,0
2005-11-26,Notre Dame,Ind,A,Stanford,W,38,31,25,38,432,3,50,231,2,14,15,1,10,0,2
2006-01-02,Notre Dame,Ind,N,Ohio State,L,20,34,29,45,286,0,28,62,3,12,8,6,48,0,0
2005-09-03,East Carolina,CUSA,H,Duke,W,24,21,17,21,235,1,36,103,2,7,3,9,65,2,0
2005-09-17,East Carolina,CUSA,A,Wake Forest,L,34,44,20,45,292,3,26,118,1,11,6,8,59,0,0
2005-09-24,East Carolina,CUSA,A,West Virginia,L,15,20,21,35,206,1,42,81,0,10,9,3,25,1,1
2005-10-01,East Carolina,CUSA,H,Southern Mississippi,L,7,33,20,28,202,0,34,161,1,9,10,8,80,4,1
2005-10-08,East Carolina,CUSA,H,Rice,W,41,28,22,35,355,3,30,104,2,13,5,6,63,0,0
2005-10-15,East Carolina,CUSA,A,SMU,W,24,17,15,22,225,0,51,127,3,7,7,2,5,0,1
2005-10-22,East Carolina,CUSA,A,Memphis,L,24,27,26,46,297,3,16,46,0,14,4,2,15,0,0
2005-10-29,East Carolina,CUSA,H,UCF,L,20,30,24,46,270,0,41,272,2,12,12,8,57,3,3
2005-11-12,East Carolina,CUSA,A,Tulsa,L,13,45,21,34,229,1,32,120,0,8,6,8,85,1,1
2005-11-19,East Carolina,CUSA,A,Marshall,W,34,29,17,25,219,0,45,245,4,8,16,2,20,1,1
2005-11-26,East Carolina,CUSA,H,UAB,W,31,23,21,33,286,2,41,135,2,11,13,4,35,0,0
2005-09-03,Pitt,Big East,H,Notre Dame,L,21,42,20,35,220,1,31,103,1,9,8,6,55,1,1
2005-09-09,Pitt,Big East,A,Ohio,L,10,16,13,26,120,0,41,148,0,7,6,10,80,0,3
2005-09-17,Pitt,Big East,A,Nebraska,L,6,7,11,28,190,0,36,114,0,6,7,4,35,0,0
2005-09-30,Pitt,Big East,A,Rutgers,L,29,37,35,59,371,4,25,-11,0,19,0,7,45,2,1
2005-10-08,Pitt,Big East,H,Cincinnati,W,38,20,14,32,175,1,41,146,2,9,6,6,53,2,0
2005-10-15,Pitt,Big East,H,South Florida,W,31,17,15,21,203,3,42,127,1,7,6,5,51,2,0
2005-10-22,Pitt,Big East,H,Syracuse,W,34,17,18,28,201,1,50,177,2,8,11,4,34,2,1
2005-11-03,Pitt,Big East,A,Louisville,L,20,42,17,30,198,1,28,62,0,10,6,6,50,2,0
2005-11-12,Pitt,Big East,H,Connecticut,W,24,0,12,21,116,1,34,76,1,5,5,6,55,0,0
2005-11-24,Pitt,Big East,A,West Virginia,L,13,45,24,43,308,2,31,122,0,12,8,6,55,3,2
2005-09-10,Akron,MAC,A,Purdue,L,24,49,26,46,362,3,21,23,0,12,4,5,42,2,0
2005-09-17,Akron,MAC,A,Middle Tennessee State,W,17,7,23,43,319,2,39,102,0,16,6,8,49,0,3
2005-09-24,Akron,MAC,H,Northern Illinois,W,48,42,20,39,406,5,32,119,1,14,6,5,36,0,0
2005-10-01,Akron,MAC,H,Central Michigan,L,17,31,30,57,270,2,24,90,0,12,7,5,50,1,3
2005-10-08,Akron,MAC,A,Buffalo,W,13,7,12,33,145,0,36,79,1,5,4,9,89,1,0
2005-10-15,Akron,MAC,A,Miami (OH),L,23,51,22,44,217,1,33,160,2,11,7,10,108,4,2
2005-10-22,Akron,MAC,H,Army,L,0,20,21,45,188,0,22,44,0,10,3,2,10,0,1
2005-10-29,Akron,MAC,A,Bowling Green State,W,24,14,15,29,205,1,42,153,2,9,9,8,84,0,0
2005-11-05,Akron,MAC,A,Ball State,L,17,23,22,44,285,2,28,84,0,15,4,9,80,0,1
2005-11-15,Akron,MAC,H,Ohio,W,27,3,22,32,270,1,44,228,2,9,12,10,85,1,1
2005-11-24,Akron,MAC,H,Kent State,W,35,3,7,18,66,2,46,161,1,3,7,7,52,0,0
2005-12-01,Akron,MAC,N,Northern Illinois,W,31,30,30,52,413,1,32,105,3,20,7,8,70,1,1
2005-12-26,Akron,MAC,N,Memphis,L,31,38,34,59,455,4,23,47,0,18,3,10,61,0,0
2005-09-03,Wyoming,MWC,A,Florida,L,14,32,14,32,150,1,27,72,1,7,5,3,37,1,1
2005-09-10,Wyoming,MWC,H,Louisiana-Monroe,W,38,0,18,31,254,2,45,210,3,10,12,6,42,0,3
2005-09-17,Wyoming,MWC,A,Air Force,W,29,28,19,29,267,1,33,68,2,11,4,4,40,1,0
2005-09-24,Wyoming,MWC,A,Ole Miss,W,24,14,17,34,220,2,43,163,1,8,10,10,91,0,1
2005-10-01,Wyoming,MWC,H,Nevada-Las Vegas,W,42,17,23,31,346,3,34,95,2,13,7,2,15,0,0
2005-10-08,Wyoming,MWC,H,Texas Christian,L,14,28,16,36,220,2,32,73,0,10,5,8,78,3,4
2005-10-15,Wyoming,MWC,H,New Mexico,L,24,27,19,35,214,1,19,93,1,9,3,5,48,0,2
2005-10-22,Wyoming,MWC,A,Colorado State,L,31,39,25,39,312,4,30,155,0,13,10,2,15,3,2
2005-11-05,Wyoming,MWC,A,Utah,L,13,43,15,30,133,1,32,146,0,6,8,5,39,2,1
2005-11-12,Wyoming,MWC,H,Brigham Young,L,21,35,20,25,241,1,33,166,2,13,6,8,80,3,2
2005-11-19,Wyoming,MWC,A,San Diego State,L,21,34,37,55,346,0,28,51,3,13,5,12,115,0,3
2005-09-03,Georgia Tech,ACC,A,Auburn,W,23,14,17,36,174,1,39,139,1,9,10,8,45,0,1
2005-09-10,Georgia Tech,ACC,H,North Carolina,W,27,21,25,48,353,2,33,122,1,15,4,9,75,0,0
2005-09-17,Georgia Tech,ACC,H,Connecticut,W,28,13,11,30,142,1,54,165,2,6,15,9,61,2,0
2005-09-24,Georgia Tech,ACC,A,Virginia Tech,L,7,51,13,32,143,1,25,74,0,4,2,9,75,1,2
2005-10-06,Georgia Tech,ACC,H,North Carolina State,L,14,17,21,53,279,1,38,164,1,16,9,3,30,0,2
2005-10-15,Georgia Tech,ACC,A,Duke,W,35,10,17,27,147,1,49,257,3,8,13,5,55,1,1
2005-10-29,Georgia Tech,ACC,H,Clemson,W,10,9,14,23,126,0,39,182,1,7,9,11,77,1,1
2005-11-05,Georgia Tech,ACC,H,Wake Forest,W,30,17,12,27,200,2,42,187,1,9,7,7,55,0,0
2005-11-12,Georgia Tech,ACC,A,Virginia,L,17,27,20,39,207,1,27,136,1,10,11,10,89,0,1
2005-11-19,Georgia Tech,ACC,A,Miami (FL),W,14,10,11,30,159,0,44,120,2,8,8,5,35,1,0
2005-11-26,Georgia Tech,ACC,H,Georgia,L,7,14,18,35,155,1,37,172,0,8,9,8,50,1,2
2005-12-29,Georgia Tech,ACC,N,Utah,L,10,38,18,38,258,1,37,127,0,12,7,4,39,0,2
2005-09-01,Wake Forest,ACC,H,Vanderbilt,L,20,24,15,26,198,0,51,274,2,9,17,7,65,1,0
2005-09-10,Wake Forest,ACC,A,Nebraska,L,3,31,12,28,117,0,52,130,0,6,10,5,48,1,3
2005-09-17,Wake Forest,ACC,H,East Carolina,W,44,34,10,17,69,1,65,407,4,2,19,8,77,0,1
2005-09-24,Wake Forest,ACC,H,Maryland,L,12,22,18,35,133,0,39,111,1,7,6,5,50,2,0
2005-10-01,Wake Forest,ACC,H,Clemson,W,31,27,20,25,222,3,41,133,1,7,9,6,42,1,1
2005-10-08,Wake Forest,ACC,A,Florida State,L,24,41,18,25,168,0,43,247,3,7,8,5,65,0,0
2005-10-15,Wake Forest,ACC,A,Boston College,L,30,35,21,33,193,1,51,134,1,7,10,12,110,0,0
2005-10-22,Wake Forest,ACC,H,North Carolina State,W,27,19,13,17,140,0,49,85,1,5,6,8,80,1,0
2005-10-29,Wake Forest,ACC,A,Duke,W,44,6,11,23,138,0,51,419,5,8,13,5,53,0,1
2005-11-05,Wake Forest,ACC,A,Georgia Tech,L,17,30,19,33,160,1,35,100,1,7,7,5,60,1,1
2005-11-12,Wake Forest,ACC,H,Miami (FL),L,17,47,15,31,236,1,48,133,1,9,8,4,33,3,3
2005-09-03,Arkansas State,Sun Belt,A,Missouri,L,17,44,19,38,206,1,29,117,1,6,9,10,73,1,1
2005-09-17,Arkansas State,Sun Belt,A,Oklahoma State,L,10,20,11,24,122,0,47,200,1,5,11,16,100,2,1
2005-09-24,Arkansas State,Sun Belt,H,Florida International,W,66,24,11,13,194,2,35,304,6,6,13,9,98,2,0
2005-10-01,Arkansas State,Sun Belt,A,Louisiana-Monroe,L,27,31,22,32,275,1,51,175,2,17,11,13,85,1,1
2005-10-13,Arkansas State,Sun Belt,H,Louisiana,W,39,36,10,20,194,3,41,264,2,5,15,8,59,0,0
2005-10-22,Arkansas State,Sun Belt,H,Florida Atlantic,W,3,0,14,28,208,0,46,185,0,8,11,11,70,1,3
2005-11-05,Arkansas State,Sun Belt,A,Middle Tennessee State,L,7,45,16,28,119,1,35,146,0,7,9,8,51,0,1
2005-11-12,Arkansas State,Sun Belt,H,Troy,W,9,3,9,20,117,0,44,127,0,6,7,14,139,0,0
2005-11-19,Arkansas State,Sun Belt,A,Army,L,10,38,17,30,125,0,39,165,1,8,7,9,79,1,2
2005-11-26,Arkansas State,Sun Belt,A,North Texas,W,31,24,13,31,205,1,39,237,3,8,10,6,52,0,0
2005-12-20,Arkansas State,Sun Belt,N,Southern Mississippi,L,19,31,10,19,213,1,40,119,1,6,8,9,49,2,1
2005-09-10,Mississippi State,SEC,A,Auburn,L,0,28,12,21,126,0,38,81,0,4,6,8,40,2,1
2005-09-17,Mississippi State,SEC,N,Tulane,W,21,14,13,26,108,2,30,117,1,5,4,6,59,1,1
2005-09-24,Mississippi State,SEC,H,Georgia,L,10,23,19,32,205,1,26,49,0,8,5,9,81,1,1
2005-10-01,Mississippi State,SEC,H,LSU,L,7,37,11,26,173,1,28,56,0,7,3,8,50,0,1
2005-10-08,Mississippi State,SEC,A,Florida,L,9,35,11,25,134,0,30,109,1,5,5,4,29,2,1
2005-10-22,Mississippi State,SEC,H,Houston,L,16,28,14,31,84,0,38,244,1,5,11,4,21,0,0
2005-10-29,Mississippi State,SEC,A,Kentucky,L,7,13,17,37,202,0,37,173,1,10,11,6,70,1,0
2005-11-05,Mississippi State,SEC,H,Alabama,L,0,17,10,30,77,0,25,26,0,4,2,7,81,1,3
2005-11-19,Mississippi State,SEC,A,Arkansas,L,10,44,11,27,77,0,33,106,1,5,5,5,53,2,1
2005-11-26,Mississippi State,SEC,H,Ole Miss,W,35,14,11,20,105,2,56,304,3,5,18,6,52,0,1
2005-09-05,Nevada-Las Vegas,MWC,A,New Mexico,L,22,24,19,31,255,2,29,108,1,9,5,9,65,0,1
2005-09-10,Nevada-Las Vegas,MWC,H,Idaho,W,34,31,22,34,250,2,41,193,2,14,12,11,101,0,1
2005-09-17,Nevada-Las Vegas,MWC,A,Nevada,L,14,22,7,26,58,1,34,205,1,4,8,7,44,2,1
2005-09-24,Nevada-Las Vegas,MWC,A,Utah State,L,24,31,25,43,265,2,31,122,1,12,8,6,50,1,1
2005-10-01,Nevada-Las Vegas,MWC,A,Wyoming,L,17,42,26,48,239,2,32,91,0,12,8,10,53,1,2
2005-10-08,Nevada-Las Vegas,MWC,H,San Diego State,W,13,10,8,18,88,0,49,153,1,4,8,5,35,1,2
2005-10-15,Nevada-Las Vegas,MWC,A,Air Force,L,7,42,19,26,215,1,25,2,0,7,5,13,88,1,2
2005-10-22,Nevada-Las Vegas,MWC,H,Utah,L,32,42,30,56,371,3,39,117,1,19,3,10,70,0,2
2005-11-05,Nevada-Las Vegas,MWC,H,Brigham Young,L,14,55,31,53,329,1,20,2,1,15,3,10,81,0,3
2005-11-12,Nevada-Las Vegas,MWC,A,Texas Christian,L,3,51,12,31,152,0,25,5,0,5,1,2,29,1,1
2005-11-19,Nevada-Las Vegas,MWC,H,Colorado State,L,27,31,16,28,167,1,41,190,2,7,13,8,54,0,1
2005-09-03,South Florida,Big East,A,Penn State,L,13,23,21,39,200,2,36,97,0,12,4,7,65,1,1
2005-09-17,South Florida,Big East,H,UCF,W,31,14,11,17,100,1,66,326,3,5,19,5,40,0,0
2005-09-24,South Florida,Big East,H,Louisville,W,45,14,5,10,104,1,47,251,4,4,11,9,64,1,1
2005-10-01,South Florida,Big East,A,Miami (FL),L,7,27,11,31,69,1,40,105,0,5,8,7,53,1,4
2005-10-15,South Florida,Big East,A,Pitt,L,17,31,18,37,222,1,47,142,1,9,8,7,54,2,1
2005-11-05,South Florida,Big East,A,Rutgers,W,45,31,13,22,135,0,57,242,4,7,15,10,90,0,0
2005-11-12,South Florida,Big East,A,Syracuse,W,27,0,5,14,89,0,51,338,3,3,15,11,92,0,1
2005-11-19,South Florida,Big East,H,Cincinnati,W,31,16,12,21,155,0,52,190,3,9,8,18,137,0,0
2005-11-26,South Florida,Big East,A,Connecticut,L,10,15,10,26,168,1,40,83,0,6,5,8,62,2,3
2005-12-03,South Florida,Big East,H,West Virginia,L,13,28,19,38,221,0,43,149,1,11,12,5,35,0,3
2005-12-31,South Florida,Big East,N,North Carolina State,L,0,14,10,30,159,0,44,136,0,7,8,4,20,2,1
2005-09-01,Buffalo,MAC,A,Connecticut,L,0,38,10,21,60,0,28,65,0,2,3,5,35,0,0
2005-09-10,Buffalo,MAC,A,Syracuse,L,0,31,9,27,73,0,29,50,0,3,2,9,53,0,2
2005-09-17,Buffalo,MAC,H,Rutgers,L,3,17,25,41,228,0,44,121,0,12,7,6,58,0,0
2005-10-01,Buffalo,MAC,A,Western Michigan,L,21,31,30,38,288,2,41,72,1,9,7,5,50,1,0
2005-10-08,Buffalo,MAC,H,Akron,L,7,13,12,25,71,0,38,66,1,3,6,7,49,1,1
2005-10-15,Buffalo,MAC,H,Bowling Green State,L,7,27,10,22,113,0,47,198,1,4,12,4,35,1,2
2005-10-22,Buffalo,MAC,A,Toledo,L,15,38,18,33,241,1,43,118,0,11,9,4,50,3,1
2005-10-29,Buffalo,MAC,H,Ohio,L,20,34,24,36,293,1,32,139,2,13,5,12,130,1,1
2005-11-05,Buffalo,MAC,A,Miami (OH),L,13,54,12,24,143,1,31,79,1,4,8,7,54,5,3
2005-11-12,Buffalo,MAC,A,Kent State,W,10,6,16,23,97,0,39,107,1,5,6,6,76,0,0
2005-11-19,Buffalo,MAC,H,Eastern Michigan,L,14,38,25,41,269,2,39,172,0,10,11,11,99,0,5
2005-09-03,Kansas State,Big 12,H,Florida International,W,35,21,19,31,161,2,42,246,2,10,10,8,55,3,1
